"pair.no","ind1.id","ind2.id","group","trioml","wang","lynchli","lynchrd","ritland","quellergt","dyadml"
"1288",1288,"189","A41","18A4",0,-0.0894,-0.0845,-0.0276,-0.0286,0.029,0
"1289",1289,"189","A42","18A4",0.0271,0.0458,0.0478,0.0255,0.0244,0.0676,0.0271
"1290",1290,"189","A43","18A4",0,-0.2995,-0.301,-0.174,-0.1931,-0.1362,0
"1291",1291,"189","A44","18A4",0.0438,-0.0259,-0.0232,0.0211,0.0219,0.0766,0.0438
"1292",1292,"189","A45","18A4",0.048,-0.1143,-0.1085,0.0215,0.0238,0.0605,0.048
"1293",1293,"189","A46","18A4",0,-0.2056,-0.1981,-0.0699,-0.0761,-0.0129,0
"1294",1294,"189","A26","18A2",0,-0.1408,-0.1379,-0.0407,-0.0438,-0.0109,0
"1295",1295,"189","A36","18A3",0.0552,-0.1173,-0.1131,0.0499,0.0571,0.0716,0.0671
"1296",1296,"189","A33","18A3",0,-0.1455,-0.1439,-0.0885,-0.0927,-0.0266,0
"1297",1297,"189","A34","18A3",0,-0.1851,-0.1812,-0.1009,-0.1065,-0.0558,0
"1298",1298,"189","A35","18A3",0.0477,-0.0057,-0.0042,0.0477,0.0499,0.1108,0.0481
"1299",1299,"189","A48","18A4",0,-0.1201,-0.1178,-0.023,-0.025,0.0241,0
"1300",1300,"189","A28","18A2",0,-0.3816,-0.3798,-0.1462,-0.1731,-0.144,0
"1301",1301,"190","191","1919",0.0605,0.1497,0.151,0.0508,0.0451,0.1243,0.0605
"1302",1302,"190","192","1919",0.1016,0.1502,0.1568,0.0946,0.0853,0.1572,0.1016
"1303",1303,"190","193","1919",0.062,0.1415,0.1433,0.0549,0.0492,0.1231,0.062
"1304",1304,"190","194","1919",0.2239,0.2479,0.2501,0.264,0.2599,0.2813,0.2328
"1305",1305,"190","195","1919",0.1956,0.2114,0.2175,0.1822,0.1681,0.2379,0.1956
"1306",1306,"190","196","1919",0,0.0123,0.0146,-0.1211,-0.1051,-0.0167,0
"1307",1307,"190","197","1919",0.1034,0.1627,0.1671,0.0952,0.0854,0.1555,0.1036
"1308",1308,"190","198","1919",0.0247,0.0137,0.0187,0.0189,0.0182,0.0917,0.0247
"1309",1309,"190","199","1919",0.2716,0.2873,0.289,0.3047,0.3015,0.3351,0.2777
"1310",1310,"190","200","1920",0.3618,0.3979,0.3987,0.352,0.3248,0.4059,0.3668
"1311",1311,"190","201","1920",0.4071,0.4355,0.438,0.3888,0.3497,0.4402,0.4096
"1312",1312,"190","202","1920",0,-0.0698,-0.0597,-0.0621,-0.0592,0.0133,0
"1313",1313,"190","203","1920",0.0291,0.0368,0.0456,0.0173,0.0161,0.0849,0.0291
"1314",1314,"190","204","1920",0.359,0.4276,0.4299,0.3315,0.2775,0.3975,0.3629
"1315",1315,"190","205","1920",0.4342,0.4822,0.4856,0.4596,0.4245,0.488,0.4416
"1316",1316,"190","206","1920",0,-0.0216,-0.0194,-0.0214,-0.021,0.0513,0
"1317",1317,"190","207","1920",0,0.0526,0.0524,-0.0235,-0.0216,0.0705,0
"1318",1318,"190","208","1920",0,0.0218,0.0244,-0.009,-0.0086,0.041,0
"1319",1319,"190","209","1920",0,0.0069,0.0094,-0.0861,-0.0775,0.0062,0
"1320",1320,"190","210","1921",0,0.0102,0.0123,-0.0439,-0.0409,0.0179,0
"1321",1321,"190","211","1921",0,0.0187,0.0242,-0.0439,-0.0399,0.028,0
"1322",1322,"190","212","1921",0.0061,0.0082,0.0119,-0.0306,-0.0287,0.025,0.0061
"1323",1323,"190","213","1921",0.0137,-0.0316,-0.0282,0.0132,0.0133,0.1116,0.0137
"1324",1324,"190","214","1921",0.0345,0.0675,0.07,0.0298,0.0281,0.1013,0.0345
"1325",1325,"190","215","1921",0,-0.0299,-0.0257,-0.0794,-0.0739,-0.0137,0
"1326",1326,"190","216","1921",0.0609,0.1321,0.137,0.0544,0.0486,0.1286,0.0612
"1327",1327,"190","217","1921",0,0.0193,0.0213,-0.0741,-0.0665,-2e-04,0
"1328",1328,"190","218","1921",0,-0.0106,-0.0094,-0.0998,-0.0904,0.0098,0
"1329",1329,"190","219","1921",0,0.0779,0.0804,-0.0316,-0.0278,0.0578,0
"1330",1330,"190","220","1922",0.0085,-0.0234,-0.0195,-0.0098,-0.0096,0.0609,0.0085
"1331",1331,"190","223","1922",0.143,0.1862,0.1894,0.1362,0.1249,0.1843,0.1499
"1332",1332,"190","224","1922",0,-0.0877,-0.0844,-0.0467,-0.0469,0.0468,0
"1333",1333,"190","225","1922",0,-0.0977,-0.0941,-0.1034,-0.1002,-0.0604,0
"1334",1334,"190","226","1922",0,-0.1293,-0.1252,-0.1547,-0.1472,-0.0662,0
"1335",1335,"190","227","1922",0,-0.0289,-0.0279,-0.0767,-0.0727,-0.0149,0
"1336",1336,"190","228","1922",0,-0.0741,-0.0711,-0.1558,-0.1423,-0.0501,0
"1337",1337,"190","229","1922",0.1346,0.2443,0.2447,0.1284,0.111,0.2211,0.1349
"1338",1338,"190","230","1923",0.2288,0.2318,0.2374,0.2255,0.212,0.2577,0.2323
"1339",1339,"190","231","1923",0.131,0.0314,0.0353,0.1479,0.1564,0.1635,0.131
"1340",1340,"190","232","1923",0,-0.054,-0.0494,-0.1034,-0.0964,-0.0254,0
"1341",1341,"190","233","1923",0,-0.0283,-0.0225,-0.0511,-0.0483,0.0126,0
"1342",1342,"190","234","1923",0.0014,0.0782,0.0789,0.0012,0.0011,0.0874,0.0014
"1343",1343,"190","235","1923",0.043,0.0768,0.0797,0.0384,0.036,0.1127,0.0435
"1344",1344,"190","236","1923",0,0.053,0.0577,-0.0034,-0.0031,0.1039,0
"1345",1345,"190","237","1923",0,-0.1033,-0.1011,-0.1114,-0.1085,-0.048,0
"1346",1346,"190","238","1923",0.0587,0.1366,0.1386,0.0557,0.0503,0.1359,0.0587
"1347",1347,"190","239","1923",0,-0.033,-0.0288,-0.063,-0.0596,-0.0231,0
"1348",1348,"190","240","1924",0.0637,0.1297,0.1335,0.061,0.0552,0.1234,0.0679
"1349",1349,"190","241","1924",0.1456,0.0799,0.088,0.1584,0.1603,0.1809,0.1456
"1350",1350,"190","242","1924",0,-0.0171,-0.0138,-0.0589,-0.0554,0.0231,0
"1351",1351,"190","244","1924",0,-0.002,-0.0018,-0.0681,-0.0636,0.0143,0
"1352",1352,"190","245","1924",0.0742,0.1091,0.1101,0.0161,0.0145,0.0859,0.0758
"1353",1353,"190","246","1924",0.0221,0.0274,0.0304,-0.0352,-0.0324,0.0508,0.0221
"1354",1354,"190","247","1924",0.0134,0.0131,0.0148,-0.0356,-0.0334,0.0399,0.0134
"1355",1355,"190","250","1925",0,0.0185,0.0181,-0.0564,-0.0524,0.0427,0
"1356",1356,"190","254","1925",0,0.0342,0.0342,-0.0661,-0.0596,-0.0024,0
"1357",1357,"190","255","1925",0,-0.0249,-0.0219,-0.0969,-0.0889,-0.012,0
"1358",1358,"190","256","1925",0.0173,0.0635,0.0648,-0.0068,-0.0063,0.0696,0.0173
"1359",1359,"190","257","1925",0,0.0166,0.0149,-0.0796,-0.073,0.0086,0
"1360",1360,"190","258","1925",0,-0.004,-0.003,-0.0634,-0.0591,0.0158,0
"1361",1361,"190","259","1925",0.1133,0.2148,0.2167,0.1023,0.0878,0.1992,0.1185
"1362",1362,"190","260","1926",0.0954,0.1,0.1049,0.0999,0.0961,0.1465,0.0954
"1363",1363,"190","261","1926",0,0.0909,0.0952,-0.016,-0.0139,0.0865,0
"1364",1364,"190","263","1926",0.0566,0.1437,0.1417,0.0549,0.0503,0.1349,0.0573
"1365",1365,"190","264","1926",0.0186,0.0429,0.0467,0.0212,0.0201,0.0913,0.0187
"1366",1366,"190","265","1926",0.0431,0.1261,0.1266,0.0342,0.0309,0.1317,0.0431
"1367",1367,"190","266","1926",0.1791,0.1984,0.2006,0.1698,0.1607,0.2132,0.1791
"1368",1368,"190","267","1926",0.0288,0.0064,0.0123,-0.0334,-0.031,0.0623,0.0288
"1369",1369,"190","268","1926",0,-0.0914,-0.0909,-0.0365,-0.0375,0.0205,0
"1370",1370,"190","270","1927",0.0529,0.0649,0.0714,0.0493,0.0466,0.095,0.0529
"1371",1371,"190","271","1927",0.0553,0.0729,0.0779,-0.0011,-0.001,0.0693,0.0574
"1372",1372,"190","272","1927",0.1167,0.1883,0.19,0.105,0.0936,0.1854,0.117
"1373",1373,"190","273","1927",0,-0.0664,-0.0645,-0.0839,-0.0809,-0.0056,0
"1374",1374,"190","274","1927",0.0117,0.0226,0.0244,-0.007,-0.0067,0.0781,0.0117
"1375",1375,"190","275","1927",0.0383,0.0805,0.0844,0.0179,0.0163,0.1041,0.0383
"1376",1376,"190","276","1927",0.1092,0.1491,0.1559,0.1019,0.0924,0.1693,0.1092
"1377",1377,"190","277","1927",0.0014,0.0541,0.0589,0.0013,0.0012,0.0765,0.0014
"1378",1378,"190","278","1927",0,0.1091,0.1107,-0.0427,-0.036,0.0455,0
"1379",1379,"190","279","1927",0.0426,0.059,0.0617,0.0347,0.0332,0.0864,0.0428
"1380",1380,"190","280","1928",0.0327,0.1336,0.136,0.0265,0.0233,0.1146,0.0327
"1381",1381,"190","222","1922",0.1359,0.1355,0.1391,0.0965,0.0897,0.1535,0.1382
"1382",1382,"190","70","1970",0.024,0.1216,0.1235,0.0198,0.0175,0.1089,0.024
"1383",1383,"190","71","1971",0,0.0282,0.0332,-0.0181,-0.0167,0.0334,0
"1384",1384,"190","72","1972",0.0568,0.0785,0.0806,0.0544,0.0521,0.1249,0.0568
"1385",1385,"190","73","1973",0.0711,0.2204,0.2191,0.0578,0.0479,0.1166,0.0711
"1386",1386,"190","76","1976",0,0.2571,0.247,-0.1225,-0.0827,-0.4054,0
"1387",1387,"190","75","1975",0.0026,0.2466,0.2439,0.0017,0.0013,0.0429,0.0026
"1388",1388,"190","74","1974",0,0.1951,0.1882,-0.1159,-0.085,-0.163,0
"1389",1389,"190","115","1911",0.0896,0.2127,0.2119,0.0467,0.0386,0.0251,0.0958
"1390",1390,"190","116","1911",0.0443,0.0822,0.0828,0.0421,0.04,0.095,0.0443
"1391",1391,"190","117","1911",0.0621,0.1656,0.1671,0.0486,0.0422,0.1163,0.0654
"1392",1392,"190","112","1911",0,0.2517,0.2451,-0.0839,-0.0582,-0.2137,0
"1393",1393,"190","113","1911",0,0.0277,0.027,-0.0961,-0.0858,-0.017,0
"1394",1394,"190","114","1911",0,0.0603,0.0644,-0.0722,-0.0614,0.0073,0
"1395",1395,"190","118","1911",0,0.1019,0.1045,-0.0427,-0.0362,0.0014,0
"1396",1396,"190","126","1912",0,0.0768,0.0735,-0.1382,-0.1138,-0.1085,0
"1397",1397,"190","119","1911",0,0.1538,0.1541,-0.0228,-0.0188,-0.0073,0
"1398",1398,"190","120","1912",0,0.0653,0.0673,-0.0441,-0.0388,0.0234,0
"1399",1399,"190","121","1912",0,0.1261,0.1262,-0.0531,-0.0438,-0.0019,0
"1400",1400,"190","125","1912",0,0.14,0.136,-0.1407,-0.1068,-0.17,0
"1401",1401,"190","124","1912",0,0.2811,0.2749,-0.0721,-0.0475,-0.1658,0
"1402",1402,"190","123","1912",0,0.2292,0.2253,-0.0527,-0.0384,-0.0777,0
"1403",1403,"190","122","1912",0,0.0869,0.0859,-0.0397,-0.0351,0.0014,0
"1404",1404,"190","134","1913",0,0.2015,0.1944,-0.0576,-0.0448,-0.0893,0
"1405",1405,"190","151","1915",0.094,0.2563,0.2563,0.0761,0.0602,0.1142,0.0951
"1406",1406,"190","157","1915",0,-0.0398,-0.0382,-0.0999,-0.0932,-0.0127,0
"1407",1407,"190","156","1915",0.1696,0.2329,0.2315,0.1516,0.1385,0.2115,0.1752
"1408",1408,"190","155","1915",0.0724,0.1645,0.1665,0.0815,0.0733,0.1373,0.0785
"1409",1409,"190","154","1915",0.082,0.2119,0.2118,0.0677,0.0571,0.1833,0.082
"1410",1410,"190","153","1915",0.0503,0.1503,0.1541,0.046,0.04,0.1067,0.0507
"1411",1411,"190","152","1915",0.2279,0.2761,0.2794,0.227,0.2077,0.2697,0.2316
"1412",1412,"190","158","1915",0,0.14,0.1417,-0.016,-0.0134,-6e-04,0
"1413",1413,"190","159","1915",0,0.1241,0.1231,-0.0279,-0.0239,0.0444,0
"1414",1414,"190","373","1937",0,0.1474,0.1386,-0.25,-0.1733,-0.4224,0
"1415",1415,"190","109","1910",0,0.2308,0.224,-0.1077,-0.0752,-0.2056,0
"1416",1416,"190","108","1910",0,0.2536,0.2478,-0.0448,-0.0323,-0.096,0
"1417",1417,"190","110","1911",0,0.1108,0.1138,-0.0202,-0.0173,0.0575,0
"1418",1418,"190","111","1911",0.0858,0.1633,0.167,0.0833,0.0742,0.1416,0.0865
"1419",1419,"190","182","1918",0.1482,0.1966,0.2006,0.1232,0.1098,0.1802,0.1482
"1420",1420,"190","183","1918",0.0479,0.1064,0.1086,0.0417,0.0382,0.1118,0.0479
"1421",1421,"190","95","1995",0,0.1396,0.1355,-0.1179,-0.0919,-0.1613,0
"1422",1422,"190","96","1996",0,0.0675,0.0704,-0.0449,-0.0393,0.0183,0
"1423",1423,"190","97","1997",0,-0.0082,-0.004,-0.0805,-0.0735,-0.0135,0
"1424",1424,"190","99","1999",0,-0.0309,-0.0282,-0.1127,-0.103,-0.0576,0
"1425",1425,"190","98","1998",0,0.127,0.1297,-0.0349,-0.0288,0.0578,0
"1426",1426,"190","133","1913",0,0.0924,0.0929,-0.0501,-0.0432,-3e-04,0
"1427",1427,"190","139","1913",0.062,0.2104,0.2115,0.0464,0.0378,0.14,0.062
"1428",1428,"190","140","1914",0,-0.0477,-0.0445,-0.1404,-0.1267,-0.0531,0
"1429",1429,"190","142","1914",0,0.0632,0.0676,-0.0754,-0.0639,0.0079,0
"1430",1430,"190","176","1917",0,0.1636,0.1621,-0.0298,-0.0243,0.0826,0
"1431",1431,"190","368","1936",0,0.2372,0.2315,-0.0755,-0.0537,-0.0785,0
"1432",1432,"190","369","1936",0.0116,0.2313,0.2292,0.0092,0.0071,0.0595,0.0116
"1433",1433,"190","357","1935",0.0281,0.0802,0.0812,-0.0175,-0.0157,0.0617,0.0281
"1434",1434,"190","370","1937",0,-0.1507,-0.1469,-0.1579,-0.1533,-0.0949,0
"1435",1435,"190","371","1937",0,0.1127,0.1076,-0.1466,-0.1158,-0.1734,0
"1436",1436,"190","372","1937",0,0.1318,0.1262,-0.158,-0.1207,-0.1848,0
"1437",1437,"190","104","1910",0,0.1586,0.1541,-0.1406,-0.1041,-0.124,0
"1438",1438,"190","103","1910",0,0.042,0.0434,-0.0863,-0.0757,-0.034,0
"1439",1439,"190","107","1910",0,0.1545,0.1524,-0.1206,-0.0904,-0.0968,0
"1440",1440,"190","105","1910",0,0.0494,0.0487,-0.1135,-0.0972,-0.0704,0
"1441",1441,"190","101","1910",0,0.0995,0.0963,-0.1336,-0.107,-0.1154,0
"1442",1442,"190","100","1910",0,0.2234,0.2129,-0.1635,-0.112,-0.4729,0
"1443",1443,"190","135","1913",0.1206,0.227,0.2284,0.1028,0.0877,0.163,0.121
"1444",1444,"190","136","1913",0.1308,0.2723,0.2732,0.1041,0.0829,0.1169,0.1308
"1445",1445,"190","137","1913",0,0.0027,0.0059,-0.0641,-0.0588,0.0058,0
"1446",1446,"190","138","1913",0.0652,0.2892,0.2842,0.0451,0.0341,0.0265,0.0652
"1447",1447,"190","184","1918",7e-04,0.0688,0.0704,6e-04,6e-04,0.0538,7e-04
"1448",1448,"190","367","1936",0.0797,0.1461,0.1484,0.0144,0.0123,0.1146,0.0812
"1449",1449,"190","365","1936",0,0.1634,0.1634,-0.0063,-0.0052,0.0889,0
"1450",1450,"190","374","1937",0,0.1642,0.1583,-0.1857,-0.1316,-0.3012,0
"1451",1451,"190","375","1937",0,0.0428,0.0458,-0.0525,-0.0468,0.0179,0
"1452",1452,"190","376","1937",0,-0.0539,-0.0475,-0.0623,-0.0596,-0.0327,0
"1453",1453,"190","377","1937",0,0.1962,0.1882,-0.1794,-0.1231,-0.3667,0
"1454",1454,"190","79","1979",0.0021,0.0364,0.0372,-0.0084,-0.008,0.0273,0.0021
"1455",1455,"190","78","1978",0.0108,0.2034,0.1981,-0.0482,-0.0374,-0.0352,0.0108
"1456",1456,"190","77","1977",0,0.2096,0.2037,-0.1199,-0.0847,-0.1503,0
"1457",1457,"190","150","1915",0.1207,0.1828,0.1857,0.1056,0.0945,0.1649,0.1214
"1458",1458,"190","149","1914",0,0.2249,0.2218,-0.0584,-0.0424,-0.0434,0
"1459",1459,"190","163","1916",0.0155,0.2909,0.2873,0.0128,0.0091,-0.0247,0.0163
"1460",1460,"190","164","1916",0.1558,0.244,0.2439,0.1343,0.1177,0.211,0.1561
"1461",1461,"190","148","1914",0,0.2021,0.1944,-0.0681,-0.0527,-0.1044,0
"1462",1462,"190","147","1914",0,0.2422,0.2346,-0.1186,-0.0807,-0.3294,0
"1463",1463,"190","160","1916",0.0764,0.091,0.0962,0.0693,0.0655,0.1348,0.0794
"1464",1464,"190","161","1916",0.1369,0.1645,0.1691,0.1203,0.1106,0.1855,0.1369
"1465",1465,"190","162","1916",0.0879,0.2077,0.2068,0.0765,0.0661,0.1752,0.0883
"1466",1466,"190","165","1916",0,-0.0389,-0.038,-0.0358,-0.0352,0.0365,0
"1467",1467,"190","175","1917",0,0.248,0.2377,-0.134,-0.0909,-0.4335,0
"1468",1468,"190","174","1917",0,0.2219,0.216,-0.1202,-0.0836,-0.2462,0
"1469",1469,"190","166","1916",0,0.1197,0.1173,-0.1612,-0.1214,-0.1848,0
"1470",1470,"190","167","1916",0.0485,0.23,0.2315,0.0438,0.0345,0.0534,0.0495
"1471",1471,"190","168","1916",0.0191,0.0843,0.0849,0.017,0.0157,0.088,0.0191
"1472",1472,"190","169","1916",0,0.104,0.1057,-0.035,-0.03,-0.0068,0
"1473",1473,"190","181","1918",0.1523,0.2181,0.2199,0.1526,0.1387,0.2061,0.1531
"1474",1474,"190","173","1917",0,0.2351,0.2284,-0.0422,-0.0318,-0.1349,0
"1475",1475,"190","290","1929",0,0.2061,0.2006,-0.0538,-0.0412,-0.0538,0
"1476",1476,"190","292","1929",0.0168,0.258,0.2576,0.0119,0.0086,-0.0153,0.0168
"1477",1477,"190","172","1917",0.0943,0.2206,0.2191,0.0671,0.0566,0.0986,0.0943
"1478",1478,"190","171","1917",0,0.2652,0.2563,-0.1141,-0.0754,-0.3158,0
"1479",1479,"190","170","1917",0.021,0.0803,0.0828,-0.0058,-0.0052,0.0725,0.021
"1480",1480,"190","293","1929",0.0196,0.1219,0.1231,-0.0145,-0.0124,0.0065,0.0196
"1481",1481,"190","333","1933",0,0.2115,0.2098,-0.0569,-0.0418,-0.1125,0
"1482",1482,"190","335","1933",0.0639,0.1273,0.1293,0.0542,0.0496,0.1477,0.0639
"1483",1483,"190","337","1933",0.1914,0.2464,0.2479,0.173,0.1556,0.2481,0.1918
"1484",1484,"190","323","1932",0.0215,0.1669,0.1702,0.0091,0.0075,0.0593,0.0215
"1485",1485,"190","324","1932",0,0.1211,0.1204,-0.0758,-0.0618,-0.0648,0
"1486",1486,"190","327","1932",0,0.0221,0.0239,-0.0938,-0.0829,-0.024,0
"1487",1487,"190","80","1980",0.0093,0.0682,0.0735,0.0079,0.0072,0.0925,0.0093
"1488",1488,"190","85","1985",0,0.0542,0.0552,-0.0613,-0.0541,0.0268,0
"1489",1489,"190","84","1984",0,0.0728,0.0741,-0.0353,-0.0314,0.0605,0
"1490",1490,"190","83","1983",0,0.1313,0.1297,-0.0398,-0.0334,0.0573,0
"1491",1491,"190","82","1982",0,0.0646,0.0582,-0.1678,-0.1388,-0.1161,0
"1492",1492,"190","81","1981",0,0.0193,0.0211,-0.0856,-0.0765,0.0203,0
"1493",1493,"190","91","1991",0,-0.0731,-0.0723,-0.1435,-0.1335,-0.0456,0
"1494",1494,"190","92","1992",0,0.0634,0.0648,-0.0455,-0.0404,0.057,0
"1495",1495,"190","93","1993",0,-0.0867,-0.085,-0.1458,-0.1364,-0.0642,0
"1496",1496,"190","86","1986",0,0.098,0.1018,-0.0658,-0.0543,0.0259,0
"1497",1497,"190","87","1987",0,0.0803,0.0828,-0.0765,-0.0643,0.0428,0
"1498",1498,"190","88","1988",0,-0.0052,-7e-04,-0.0947,-0.085,0.0084,0
"1499",1499,"190","89","1989",0,0.0652,0.0646,-0.0668,-0.0588,0.0245,0
"1500",1500,"190","90","1990",0,0.0382,0.0431,-0.0714,-0.0624,0.0229,0
"1501",1501,"190","94","1994",0,-0.1043,-0.1065,-0.1602,-0.1528,-0.0958,0
"1502",1502,"190","128","1912",0,0.018,0.0189,-0.1321,-0.1141,-0.0879,0
"1503",1503,"190","127","1912",0,-0.0246,-0.0248,-0.1527,-0.1356,-0.0921,0
"1504",1504,"190","132","1913",0.0295,-0.0291,-0.028,-0.0851,-0.0799,-0.0148,0.0295
"1505",1505,"190","131","1913",0,0.098,0.0952,-0.1222,-0.0993,-0.1269,0
"1506",1506,"190","130","1913",0,0.0311,0.032,-0.034,-0.0315,0.0299,0
"1507",1507,"190","129","1912",0.0221,0.1634,0.1603,-0.0087,-0.0073,0.0513,0.0221
"1508",1508,"190","143","1914",0,0.2093,0.2006,-0.1968,-0.1305,-0.3311,0
"1509",1509,"190","146","1914",0,0.0803,0.0738,-0.2173,-0.1687,-0.2776,0
"1510",1510,"190","179","1917",0,0.0013,-8e-04,-0.1126,-0.1018,-0.0176,0
"1511",1511,"190","284","1928",0.0902,0.2388,0.2395,0.0724,0.0586,0.0928,0.091
"1512",1512,"190","282","1928",0.0976,0.2481,0.2501,0.0873,0.0702,0.078,0.1013
"1513",1513,"190","315","1931",0,0.2328,0.2253,-0.1292,-0.0879,-0.3455,0
"1514",1514,"190","317","1931",0.0768,0.2487,0.2465,0.0619,0.0501,0.1717,0.0768
"1515",1515,"190","319","1931",0,0.1188,0.1177,-0.0403,-0.0344,0.0427,0
"1516",1516,"190","296","1929",0,-0.0562,-0.0567,-0.1062,-0.1014,-0.0425,0
"1517",1517,"190","297","1929",0,0.2918,0.2842,-0.0352,-0.0243,-0.0907,0
"1518",1518,"190","298","1929",0.0678,0.1423,0.1476,0.0587,0.0518,0.1276,0.0678
"1519",1519,"190","300","1930",0,0.2428,0.2346,-0.1311,-0.088,-0.339,0
"1520",1520,"190","303","1930",0,0.0053,0.0086,-0.0657,-0.0601,-0.0443,0
"1521",1521,"190","304","1930",0,0.1592,0.1572,-0.1457,-0.1048,-0.2227,0
"1522",1522,"190","320","1932",0,0.0869,0.0862,-0.0346,-0.0305,0.0328,0
"1523",1523,"190","321","1932",0,0.0632,0.0642,-0.0392,-0.0352,0.0426,0
"1524",1524,"190","322","1932",0,0.0915,0.0921,-0.0141,-0.0126,0.0815,0
"1525",1525,"190","329","1932",0,0.2554,0.247,-0.0728,-0.0517,-0.2333,0
"1526",1526,"190","330","1933",0,0.1988,0.1882,-0.1975,-0.1356,-0.4568,0
"1527",1527,"190","339","1933",0,-0.1387,-0.1403,-0.1701,-0.1653,-0.1124,0
"1528",1528,"190","341","1934",0,-0.0578,-0.0597,-0.1187,-0.1127,-0.0471,0
"1529",1529,"190","342","1934",0,-0.0486,-0.0475,-0.1554,-0.14,-0.0871,0
"1530",1530,"190","348","1934",0,0.1162,0.1158,-0.0591,-0.0491,0.002,0
"1531",1531,"190","349","1934",0,0.1175,0.1138,-0.1318,-0.1039,-0.1077,0
"1532",1532,"190","351","1935",0,0.1858,0.1826,-0.0735,-0.0555,-0.042,0
"1533",1533,"190","A21","19A2",0,-0.115,-0.1118,-0.0675,-0.0681,0.038,0
"1534",1534,"190","A22","19A2",0.1175,0.1141,0.119,0.103,0.0977,0.1753,0.1208
"1535",1535,"190","A23","19A2",0.0406,0.0538,0.0552,0.041,0.0397,0.1278,0.0407
"1536",1536,"190","A24","19A2",0,-0.1069,-0.0987,-0.0817,-0.0799,-0.0048,0
"1537",1537,"190","A37","19A3",0.2017,0.2009,0.2026,0.201,0.1958,0.2455,0.206
"1538",1538,"190","A29","19A2",0.0441,-0.1088,-0.1046,0.039,0.0419,0.118,0.0441
"1539",1539,"190","A30","19A3",0,0.0142,0.0197,-0.0422,-0.0386,0.0576,0
"1540",1540,"190","A31","19A3",0,-0.0055,-8e-04,-0.0909,-0.0817,-0.0121,0
"1541",1541,"190","A38","19A3",0.1239,0.1037,0.1127,0.1287,0.1238,0.1977,0.1239
"1542",1542,"190","A47","19A4",0.0701,-0.0367,-0.0375,0.0717,0.0768,0.1611,0.0701
"1543",1543,"190","A39","19A3",0.0137,0.0911,0.0952,0.0125,0.0112,0.1111,0.0137
"1544",1544,"190","A40","19A4",0,-0.0659,-0.0642,-0.0797,-0.0766,0.0099,0
"1545",1545,"190","A41","19A4",0.1181,0.1549,0.1565,0.1165,0.1094,0.2089,0.1181
"1546",1546,"190","A42","19A4",0.0143,0.116,0.1193,0.012,0.0106,0.0946,0.0143
"1547",1547,"190","A43","19A4",0,-0.2181,-0.2175,-0.1782,-0.1805,-0.0967,0
"1548",1548,"190","A44","19A4",0.0748,0.1034,0.1084,0.0768,0.072,0.1513,0.0755
"1549",1549,"190","A45","19A4",0.028,-0.0031,0.0016,0.0285,0.028,0.1071,0.028
"1550",1550,"190","A46","19A4",0,-0.0312,-0.025,-0.0074,-0.0072,0.0956,0
"1551",1551,"190","A26","19A2",0,-0.058,-0.0506,-0.0236,-0.0231,0.0278,0
"1552",1552,"190","A36","19A3",0.1538,0.0851,0.092,0.1823,0.1868,0.2063,0.1538
"1553",1553,"190","A33","19A3",0.0719,0.0775,0.082,0.058,0.055,0.1424,0.0729
"1554",1554,"190","A34","19A3",0.058,0.0765,0.0772,0.0533,0.0509,0.1405,0.058
"1555",1555,"190","A35","19A3",0,-0.0191,-0.0116,-0.0324,-0.0305,0.0581,0
"1556",1556,"190","A48","19A4",0.0764,0.0618,0.0696,0.0747,0.0713,0.1311,0.0764
"1557",1557,"190","A28","19A2",0,-0.2248,-0.2251,-0.1036,-0.1102,-0.058,0
"1558",1558,"191","192","1919",0.0045,0.0515,0.0567,-0.0199,-0.0181,0.0371,0.0045
"1559",1559,"191","193","1919",0.5078,0.5232,0.5248,0.4839,0.4353,0.5035,0.5112
"1560",1560,"191","194","1919",0,-0.0484,-0.0473,-0.0459,-0.0453,-0.025,0
"1561",1561,"191","195","1919",0.0492,0.0907,0.0957,0.0487,0.0453,0.1036,0.0492
"1562",1562,"191","196","1919",0.0097,0.1017,0.1042,-0.0136,-0.0119,0.0578,0.0097
"1563",1563,"191","197","1919",0,-0.0029,0.0024,-0.0816,-0.0737,-0.0308,0
"1564",1564,"191","198","1919",0.4457,0.4476,0.45,0.4538,0.4406,0.4809,0.4489
"1565",1565,"191","199","1919",0,-0.0716,-0.0649,-0.0272,-0.0271,-0.0139,0
"1566",1566,"191","200","1920",0.0095,0.0623,0.0653,0.0077,0.0071,0.0547,0.0095
"1567",1567,"191","201","1920",0,0.0309,0.0375,-0.0332,-0.0299,0.0214,0
"1568",1568,"191","202","1920",0.0106,-0.0052,0.0053,0.0103,0.0099,0.0574,0.0106
"1569",1569,"191","203","1920",0.0307,0.0332,0.0424,0.0219,0.0205,0.0651,0.0307
"1570",1570,"191","204","1920",0.0778,0.183,0.1882,0.0638,0.0536,0.122,0.0778
"1571",1571,"191","205","1920",0.0071,0.0431,0.0492,0.0063,0.0059,0.0334,0.0071
"1572",1572,"191","206","1920",0.0889,0.0693,0.0741,0.0879,0.0863,0.1206,0.0889
"1573",1573,"191","207","1920",0.0222,0.0819,0.0836,0.0202,0.0187,0.0815,0.0228
"1574",1574,"191","208","1920",0,-0.0657,-0.0658,-0.1078,-0.103,-0.0673,0
